case_id,category,matched_text,context
kerala_2024_118948185,procedural_docs,exhibit,al building from vatakara municipality. exhibit p2 true copy of the drawing and valuati
kerala_2024_118948185,procedural_docs,exhibit,y national highways authority of india. exhibit p5 true copy of the award passed by the
kerala_2024_118948185,procedural_docs,exhibit,competent authority dateed 15.03.2021. exhibit p6 true copy of the application dated 0
kerala_2024_118948185,procedural_docs,exhibit,py of the application dated 08.04.2021. exhibit p7 true copy of the proceedings dated 1
kerala_2024_118948185,procedural_docs,exhibit,rnment of india (typed copy of ext.p7). exhibit p3 true copy of the site plan showing l
kerala_2024_118948185,procedural_docs,exhibit,"f the petitioners house, out house etc. exhibit p4 true copy of the complaint filed by"
kerala_2024_118948185,procedural_docs,exhibit,ore the 2nd respondent dated 20/7/2021. exhibit p5 true copy of the complaint filed by
kerala_2024_118948185,procedural_docs,exhibit,ore the 3rd respondent dated 20.7.2021. exhibit p6 true copy of the photograph showing
kerala_2024_118948185,procedural_docs,exhibit,which is made in the wall of the house. exhibit p7 true copy of the alignment prepared
kerala_2024_118948185,procedural_docs,exhibit,uthorities wherein the mosque is shown. exhibit p8 true copy of the intimation dated 13
kerala_2024_118948185,procedural_docs,exhibit,f wp(c) 2259/2022 petitioner's exhibits exhibit p1 true copy of the section 3e notice i
kerala_2024_118948185,procedural_docs,exhibit,ion 3e notice issued to 1st petitioner. exhibit p1(b) true copy of the section 3e notic
kerala_2024_118948185,procedural_docs,exhibit,ion 3e notice issued to 3rd petitioner. exhibit p1(c) true copy of the section 3e notic
kerala_2024_118948185,procedural_docs,exhibit,ion 3e notice issued to 4th petitioner. exhibit p1(d) true copy of the section 3e notic
kerala_2024_118948185,procedural_docs,exhibit,ion 3e notice issued to muhammed yusaf. exhibit p1(e) true copy of the section 3e notic
kerala_2024_118948185,procedural_docs,exhibit,ion 3e notice issued to 7th petitioner. exhibit p1(f) true copy of the section 3e notic
kerala_2024_118948185,procedural_docs,exhibit,"n 3e notice issued to kabeer , shakeer. exhibit p2 true copy of the gazette notificatio"
kerala_2024_118948185,procedural_docs,exhibit,gazette notification dated 28/08/2015. exhibit p3 true copy of the extract of structur
kerala_2024_118948185,procedural_docs,exhibit,of the construction of 1st petitioner. exhibit p3(b) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,of the construction of 3rd petitioner. exhibit p3(c) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,of the construction of 4th petitioner. exhibit p3(d) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,wpc no.5944/2021 & con.cases-119-yusaf. exhibit p3(e) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,of the construction of naranath saleem exhibit p3(f) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,of the construction of 7th petitioner. exhibit p3(g) true copy of the extract of struc
kerala_2024_118948185,procedural_docs,exhibit,construction of of kabeer and shakeer. exhibit p4(b) true copy of the representation d
kerala_2024_118948185,procedural_docs,exhibit,2/2021 submitted by the 4th petitioner. exhibit p4(d) true copy of the representation d
kerala_2024_118948185,procedural_docs,exhibit,aranath salim along its acknowledgment. exhibit p4(e) true copy of the representation d
kerala_2024_118948185,procedural_docs,exhibit,h petitioner along its acknowledgement. exhibit p4(f) true copy of the acknowledgement
kerala_2024_118948185,procedural_docs,exhibit,by the 2nd petitioner dated 16/12/2021. exhibit p5 true copy of the structural stabilit
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 04/01/2022. exhibit p5(b) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 04/01/2022. exhibit p5(c) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 04/01/2022. exhibit p5(d) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,mmed yusaf's building dated 04/01/2022. exhibit p5(e) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,ath saleem's building dated 04/01/2022. exhibit p5(f) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 04/01/2022. exhibit p5(g) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 14056/2022 petitioners' exhibits exhibit p1 true copy of the property tax receip
kerala_2024_118948185,procedural_docs,exhibit,ax receipt no.9354940 dated 18.08.2021. exhibit p1(f) true copy of the property tax rec
kerala_2024_118948185,procedural_docs,exhibit,eipt no.6071513000973 dated 15.06.2021. exhibit p1(g) true copy of the ownership certif
kerala_2024_118948185,procedural_docs,exhibit,e no.5071307/592/2021 dated 26/07/2021. exhibit p1(h) true copy of the property tax rec
kerala_2024_118948185,procedural_docs,exhibit,ax receipt no.7346681 dated 09/02.2021. exhibit p3(a) true copy of judgment in w.p.(c)
kerala_2024_118948185,procedural_docs,exhibit,.(c) no.27967 of 2021 dated 16.12.2021. exhibit p4 true copy of government order dated
kerala_2024_118948185,procedural_docs,exhibit,y of government order dated 28.08.2015. exhibit p5 true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,al plan of vasu nayarassery's building. exhibit p5(a) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,the structural plan of usman building. exhibit p5(b) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,ctural plan of abdul gafoor's building. exhibit p5(c) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,lan of ashraf's vattaparambil building. exhibit p5(d) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,tural plan of abdul shaheem's building. exhibit p5(e) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,structural plan of premlal's building. exhibit p5(f) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,ral plan of ashik m & asiya's building. exhibit p5(g) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,structural plan of fathima's building. exhibit p5(h) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,lding. wpc no.5944/2021 & con.cases-124-exhibit p5 (i) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,of shaheen sulaiman & others.building. exhibit p5(j) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,the structural plan of abu's building. exhibit p5(k) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,uctural plan of v.t.nabeezu's building. exhibit p5(1) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,tructural plan of paul m.s.'s building. exhibit p5(m) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,structural plan of fathima's building. exhibit p6(b) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,taparambil's building dated 25.03.2022. exhibit p6(c) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,ul shaheem's building dated 25.03.2022. exhibit p6(d) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,r. premlal's building dated 25.03.2022. exhibit p6(e) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,k m &asiya's building dated 25.03.2022. exhibit p6(f) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,cate of the fathima's dated 25.03.2022. exhibit p6(g) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,.2022. wpc no.5944/2021 & con.cases-125-exhibit p6(h) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,aiman&others building dated 31.03.2022. exhibit p6(i) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,s/o mamunny building dated 25.03.2022. exhibit p6(j) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,.t nabeezu's building dated 31.03.2022. exhibit p6(k) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,"paul m.s.'s, building dated 25.03.2022. exhibit p6(1). true copy of the structural stab"
kerala_2024_118948185,procedural_docs,exhibit,rs.fathima's building dated 25.03.2022. exhibit p6(m) true copy of the structural stabi
kerala_2024_118948185,procedural_docs,exhibit,tificate of the mr. vasu nayarassery's. exhibit p7 true copy of the request dated 26.11
kerala_2024_118948185,procedural_docs,exhibit,ated 26.11.2021 submitted by the usman. exhibit p7(a) true copy of the request dated 13
kerala_2024_118948185,procedural_docs,exhibit,l gafoor along with its acknowledgment. exhibit p7(b) true copy of the request dated 02
kerala_2024_118948185,procedural_docs,exhibit,. ashraf along with its acknowledgment. exhibit p7(c) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,shaheem along with its acknowledgment. exhibit p7(d) true copy of the request dated 11
kerala_2024_118948185,procedural_docs,exhibit,premlal along with its acknowledgment. exhibit p7(e) true copy of the request dated 09
kerala_2024_118948185,procedural_docs,exhibit,con.cases-126-with its acknowledgment. exhibit p7(f) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,.fathima along with its acknowledgment. exhibit p7(g) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,&others along with its acknowledgment. exhibit p7(h) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,mr. abu along with its acknowledgment. exhibit p7(i) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,t nabeezu along with its acknowledgment exhibit p7(i) true copy of the request dated 16
kerala_2024_118948185,procedural_docs,exhibit,"r., paul along with its acknowledgment. exhibit p7(k) true copy of the request dated 16"
kerala_2024_118948185,procedural_docs,exhibit,salil n v along with its acknowledgment exhibit p8 true copy of the interim order in w.
kerala_2024_118948185,procedural_docs,exhibit,p.(c) no.7544 of 2022 dated 08.03.2022. exhibit p8(a) true copy of the judgment in w.p.
kerala_2024_118948185,procedural_docs,exhibit,p.(c) no.7544 of 2022 dated 23.03.2022. exhibit r6(b) true copy of the directions issue
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 15009/2022 petitioners' exhibits exhibit p1 the true copy of the ownership certi
kerala_2024_118948185,procedural_docs,exhibit,haripad municipality dated 23.06.2021. exhibit p2 the true copy of the ownership certi
kerala_2024_118948185,procedural_docs,exhibit,haripad municipality dated 04.05.2019. exhibit p3 the true copy of the sale deed execu
kerala_2024_118948185,procedural_docs,exhibit,f the petitioner no.1 dated 05.01.2017. exhibit p4 the true copy of the relevant pages
kerala_2024_118948185,procedural_docs,exhibit,by the 1st respondent dated 15.02.2018. exhibit p5 the true copy of the photograph of t
kerala_2024_118948185,procedural_docs,exhibit,f the apartment complex 'centre homes'. exhibit p8 the true copy of the representation
kerala_2024_118948185,procedural_docs,exhibit,ers of 'centre homes' dated 30.07.2021. exhibit p9 the true copy of the representation
kerala_2024_118948185,procedural_docs,exhibit,ers of 'centre homes' dated 10.02.2022. exhibit p10 the true copy of the letter submitt
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 19257/2022 petitioners' exhibits exhibit p1 true copy of the award no.ref. c3- 4
kerala_2024_118948185,procedural_docs,exhibit,4.09.2020 passed by the 2nd respondent. exhibit p2 true copy of the request dated 23.03
kerala_2024_118948185,procedural_docs,exhibit,petitioners before the 2nd respondent. exhibit p3 true copy of the request dated 09.07
kerala_2024_118948185,procedural_docs,exhibit,t petitioner before the 3rd respondent. exhibit p4 true copy of letter no.lac 6169(2) d
kerala_2024_118948185,procedural_docs,exhibit,2nd respondent to the first petitioner. exhibit p5 true copy of the representation date
kerala_2024_118948185,procedural_docs,exhibit,petitioners before the 2nd respondent. exhibit p6 true copy of the proceeding no.ref.
kerala_2024_118948185,procedural_docs,exhibit,9.05.2022 passed by the 2nd respondent. exhibit p7 true copy of the representation date
kerala_2024_118948185,procedural_docs,exhibit,t petitioner before the 3rd respondent. exhibit p2 (b) the true copy of the ownership c
kerala_2024_118948185,procedural_docs,exhibit,o building no. 15/279 dated 23.01.2021. exhibit p2 (c) the true copy of the ownership c
kerala_2024_118948185,procedural_docs,exhibit,o building no. 15/280 dated 23.01.2021. exhibit p2 (d) the true copy of the ownership c
kerala_2024_118948185,procedural_docs,exhibit,o building no. 15/281 dated 23.01.2021. exhibit p2 (e) the true copy of the ownership c
kerala_2024_118948185,procedural_docs,exhibit,o building no. 15/282 dated 23.01.2021. exhibit p3 the true copy of the relevant pages
kerala_2024_118948185,procedural_docs,exhibit,by the 1st respondent dated 07.12.2012. exhibit p4 the true copy of the photograph of t
kerala_2024_118948185,procedural_docs,exhibit,the petitioner's property is produced. exhibit p5 the true copy of the report prepared
kerala_2024_118948185,procedural_docs,exhibit,no.7. wpc no.5944/2021 & con.cases-130-exhibit p7 the true copy of the d.o. letter no.
kerala_2024_118948185,procedural_docs,exhibit,by the 2nd respondent dated 08.01.2021. exhibit p8 the true copy of the letter submitte
kerala_2024_118948185,procedural_docs,exhibit,of wp(c) 29886/2022 petitioner exhibits exhibit p1 true copy of the property tax receip
kerala_2024_118948185,procedural_docs,exhibit,2021 issued by tavanur grama panchayat. exhibit p1 (a) true copy of land tax receipt no
kerala_2024_118948185,procedural_docs,exhibit,d 13.06.2022 issued by tavanur village. exhibit p2 true copy of the section 3g award no
kerala_2024_118948185,procedural_docs,exhibit,the section 3g award no.pni/1505/2018. exhibit p3 true copy of the judgment in w.p. (c
kerala_2024_118948185,procedural_docs,exhibit,. (c)no.23142 of 2021 dated 30.11.2021. exhibit p4 true copy of the judgment in w.p. (c
kerala_2024_118948185,procedural_docs,exhibit,. (c)no.27967 of 2021 dated 16.12.2021. exhibit p5 true copy of the relevant extract of
kerala_2024_118948185,procedural_docs,exhibit,t of the notification dated 28.08.2015. exhibit p6 true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,opy of the structural plan of building. exhibit p6 (a) true copy of structural stabilit
kerala_2024_118948185,procedural_docs,exhibit,stability certificate dated 25.08.2022. exhibit p7 true copy of the request submitted b
kerala_2024_118948185,procedural_docs,exhibit,y petitioner before the 8th respondent. exhibit p8 true copy of the judgment in wp(c) n
kerala_2024_118948185,procedural_docs,exhibit,wp(c) no.3562 of 2021 dated 24.09.2021. exhibit p9 true copy of the arbitration request
kerala_2024_118948185,procedural_docs,exhibit,re the 8th respondent dated 13.07.2022. exhibit p1(b) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,ath with respect to the 3rd petitioner. exhibit p1(c) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,o the name of 4th petitioner's husband. exhibit p1(d) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,issued from engadiyur grama panchayath. exhibit p1(e) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,issued from punnayur grama panchayath. exhibit p1(f) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,yat with respect to the 7th petitioner. exhibit p1(g) true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,ity with respect to the 8th petitioner. exhibit p2 true copy of section 3g award no.1/2
kerala_2024_118948185,procedural_docs,exhibit,ture in the property of 1st petitioner. exhibit p2(b) true copy of section 3g award no.
kerala_2024_118948185,procedural_docs,exhibit,ure in the property of 4th petitioner . exhibit p2(c) true copy of section 3g award no.
kerala_2024_118948185,procedural_docs,exhibit,ture in the property of 6th petitioner. exhibit p2(d) true copy of section 3g award no.
kerala_2024_118948185,procedural_docs,exhibit,ture in the property of 7th petitioner. exhibit p2(e) true copy of section 3g award no.
kerala_2024_118948185,procedural_docs,exhibit,ture in the property of 9th petitioner. exhibit p2(f) true copy of section 3g award no.
kerala_2024_118948185,procedural_docs,exhibit,rty of 10th petitioner dated 15.3.2022. exhibit p3 true copy of copy of judgment in wp(
kerala_2024_118948185,procedural_docs,exhibit,n wp(c) 23142 of 2021 dated 30.11.2021. exhibit p4 true copy of the copy of judgment in
kerala_2024_118948185,procedural_docs,exhibit,n wp(c) 27967 of 2021 dated 16.12.2021. exhibit p5 true copy of the government notifica
kerala_2024_118948185,procedural_docs,exhibit,.2015. wpc no.5944/2021 & con.cases-135-exhibit p6 true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,plan of the 1st petitioner's building. exhibit p6(a) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 2nd petitioner's building. exhibit p6(b) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 3rd petitioner's building. exhibit p6(c) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 4th petitioner's building. exhibit p6(d) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 5th petitioner's building. exhibit p6(e) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 6th petitioner's building. exhibit p6(f) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 7th petitioner's building. exhibit p6(g) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 8th petitioner's building. exhibit p6(h) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,th petitioner and co-owner is building. exhibit p6(i) true copy of the structural plan
kerala_2024_118948185,procedural_docs,exhibit,plan of the 10th petitioner's building. exhibit p8 true copy of the section 24 represen
kerala_2024_118948185,procedural_docs,exhibit,t petitioner before the 8th respondent. exhibit p8(a) true copy of representation submi
kerala_2024_118948185,procedural_docs,exhibit,re the 8th respondent dated 20.06.2022. exhibit p8(b) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,h petitioner before the 8th respondent. exhibit p8(c) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,re the 8th respondent dated 18.06.2022. exhibit p8(d) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,h petitioner before the 8th respondent. exhibit p8(e) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,re the 7th respondent dated 16.06.2022. exhibit p8(f) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,h petitioner before the 8th respondent. exhibit p8(g) true copy of section 24 represent
kerala_2024_118948185,procedural_docs,exhibit,ndent. wpc no.5944/2021 & con.cases-137-exhibit p9 true copy of the judgement in w.p.(c
kerala_2024_118948185,procedural_docs,exhibit,p.(c) no.7544 of 2022 dated 23.03.2022. exhibit p10 true copy of the relevant extract o
kerala_2024_118948185,procedural_docs,exhibit,re the 8th respondent dated 06.06.2022. exhibit p10(a) true copy of the relevant extrac
kerala_2024_118948185,procedural_docs,exhibit,re the 8th respondent dated 06.06.2022. exhibit p1a true copy of property tax receipt n
kerala_2024_118948185,procedural_docs,exhibit,350 dated 18/10/2021 of 2nd petitioner. exhibit p1b true copy of land tax receipt no.kl
kerala_2024_118948185,procedural_docs,exhibit,021 dated 28/07/2021 of 3rd petitioner. exhibit p1c true copy of certificate no.jc3-202
kerala_2024_118948185,procedural_docs,exhibit,ment of property tax of 4th petitioner. exhibit p1d true copy of land tax receipt no.kl
kerala_2024_118948185,procedural_docs,exhibit,021 dated 25/08/2021 of 5th petitioner. exhibit p1e true copy of land tax receipt no.kl
kerala_2024_118948185,procedural_docs,exhibit,021 dated 28/07/2021 of 6th petitioner. exhibit p2 true copy of section 3g award no.1/2
kerala_2024_118948185,procedural_docs,exhibit,ed 27/01/2022 issued to 1st petitioner. exhibit p2a true copy of the section 3g award n
kerala_2024_118948185,procedural_docs,exhibit,ed 16/12/2021 issued to 2nd petitioner. exhibit p2b true copy of section 3g award no.2/
kerala_2024_118948185,procedural_docs,exhibit,ed 16/12/2021 issued to 2nd petitioner. exhibit p2c true copy of section 3g award nos.1
kerala_2024_118948185,procedural_docs,exhibit,ed 30/06/2021 issued to 3rd petitioner. exhibit p2d true copy of section 3g award no.2/
kerala_2024_118948185,procedural_docs,exhibit,ed 30/06/2021 issued to 3rd petitioner. exhibit p2e true copy of section 3g award no.2/
kerala_2024_118948185,procedural_docs,exhibit,ed 30/06/2021 issued to 3rd petitioner. exhibit p2i true copy of section 3g award no.1/
kerala_2024_118948185,procedural_docs,exhibit,ed 15/02/2022 issued to 6th petitioner. exhibit p2j true copy of section 3g award no.1/
kerala_2024_118948185,procedural_docs,exhibit,ed 15/02/2022 issued to 6th petitioner. exhibit p3 true copy of judgment in wp(c) 27967
kerala_2024_118948185,procedural_docs,exhibit,n wp(c) 27967 of 2021 dated 16/12/2021. exhibit p4 true copy of government order dated
kerala_2024_118948185,procedural_docs,exhibit,y of government order dated 28/08/2015. exhibit p5 true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,ural plan of 1st petitioner's building. exhibit p5a true copy of structural plan of 2nd
kerala_2024_118948185,procedural_docs,exhibit,ural plan of 2nd petitioner's building. exhibit p5b true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,ural plan of 3rd petitioner's building. exhibit p5c true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,ural plan of 4th petitioner's building. exhibit p5d true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,& con.cases-140-petitioner's building. exhibit p5e true copy of the structural plan of
kerala_2024_118948185,procedural_docs,exhibit,ural plan of 6th petitioner's building. exhibit p6 true copy of the structural stabilit
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 20/09/2022. exhibit p6a true copy of the structural stabili
kerala_2024_118948185,procedural_docs,exhibit,petitioner's building dated 20/09/2022. exhibit p6b true copy of the structural stabili
kerala_2024_118948185,procedural_docs,exhibit,te issued to 3rd petitioner's building. exhibit p6c true copy of the structural stabili
kerala_2024_118948185,procedural_docs,exhibit,22 issued to 4th petitioner's building. exhibit p6d true copy of the structural stabili
kerala_2024_118948185,procedural_docs,exhibit,te issued to 5th petitioner's building. exhibit p6e true copy of the structural stabili
kerala_2024_118948185,procedural_docs,exhibit,22 issued to 6th petitioner's building. exhibit p7 true copy of the request dated 29/08
kerala_2024_118948185,procedural_docs,exhibit,titioner along with its acknowledgment. exhibit p7a true copy of the request dated 22/0
kerala_2024_118948185,procedural_docs,exhibit,titioner along with its acknowledgment. exhibit p7b true copy of the request dated 29/0
kerala_2024_118948185,procedural_docs,exhibit,titioner along with its acknowledgment. exhibit p7c true copy of the request dated 29/0
kerala_2024_118948185,procedural_docs,exhibit,d by 4th along with its acknowledgment. exhibit p7d true copy of the request submitted
kerala_2024_118948185,procedural_docs,exhibit,/2021 & con.cases-141-dated 15/09/2022. exhibit p7e true copy of the request submitted
kerala_2024_118948185,procedural_docs,exhibit,th its acknowledgment dated 15/09/2022. exhibit p8 true copy of the interim order in wp
kerala_2024_118948185,procedural_docs,exhibit,n wp(c) no.30766/2022 dated 27/09/2022. exhibit p8a true copy of the judgment in wp(c)
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 32197/2022 petitioners' exhibits exhibit p1 true copy of sale deed no. 1339/2007
kerala_2024_118948185,procedural_docs,exhibit,2007 of chavakkad sub registrar office. exhibit p1 a true copy of building permit no.ba
kerala_2024_118948185,procedural_docs,exhibit,ed 15.03.2016 issued by 9th respondent. exhibit p2 true copy of property tax receipt no
kerala_2024_118948185,procedural_docs,exhibit,no.kl08040107570/2019 dated 27.12.2019. exhibit p2 a true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,no.kl08040106496/2019 dated 23.09.2019. exhibit p2 b true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,no.kl08040100676/2020 dated 20.03.2020. exhibit p2 c true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,no.kl08040100509/2019 dated 19.03.2019. exhibit p3 true copy of section 3e notice in la
kerala_2024_118948185,procedural_docs,exhibit,3e notice in lac no.d2/vpd/005553/2021. exhibit p3 a true copy of section 3e notice in
kerala_2024_118948185,procedural_docs,exhibit,3e notice in lac no.d2/vpd/004493/2021. exhibit p4 true copy of judgement in wp(c) 1614
kerala_2024_118948185,procedural_docs,exhibit,n wp(c) 16146 of 2022 dated 07.06.2022. exhibit p5 true copy of the photographs of neig
kerala_2024_118948185,procedural_docs,exhibit,ring property of petitioner's building. exhibit p6 true copy of the possession certific
kerala_2024_118948185,procedural_docs,exhibit,ed 21.10.2015 issued to the petitioner. exhibit p7 true copy of the possession certific
kerala_2024_118948185,procedural_docs,exhibit,ertificate no.5656/17 dated 28.12.2017. exhibit p8 true copy of the communication no.a5
kerala_2024_118948185,procedural_docs,exhibit,.2018. wpc no.5944/2021 & con.cases-143-exhibit p9 true copy of the latest request date
kerala_2024_118948185,procedural_docs,exhibit,y petitioner before the 9th respondent. exhibit p10 true copy of the receipt issued on
kerala_2024_118948185,procedural_docs,exhibit,st by petitioner before 7th respondent. exhibit p11 true copy of the postal receipt of
kerala_2024_118948185,procedural_docs,exhibit,tted by the petitioner before the nhai. exhibit p12 true copy of letter dated 30.08.202
kerala_2024_118948185,procedural_docs,exhibit,y the petitioner. respondents' exhibits exhibit r10(a) photographs showing the boundary
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 34845/2022 petitioner's exhibits exhibit p1 a true copy of land tax receipt date
kerala_2024_118948185,procedural_docs,exhibit,a true copy of land tax receipt dated. exhibit p2 proceedings copy of the 050/2021/la2
kerala_2024_118948185,procedural_docs,exhibit,-4878/2022-initiated by 4th respondent. exhibit p3 original photographs of the petition
kerala_2024_118948185,procedural_docs,exhibit,phs of the petition scheduled building. exhibit p4 the true copy of the representation
kerala_2024_118948185,procedural_docs,exhibit,submitted by the petitioner to the r4. exhibit p5 the true copy notice of rejection is
kerala_2024_118948185,procedural_docs,exhibit,jection issued by the 4th respondent on exhibit p4. wpc no.5944/2021 & con.cases-147-ap
kerala_2024_118948185,procedural_docs,exhibit,wp(c) 37012/2022 petitioners' exhibits exhibit p1 true copy of property tax receipt 12
kerala_2024_118948185,procedural_docs,exhibit,402 dated 12.04.2022 of 1st petitioner. exhibit p1 a true copy property tax receipt no.
kerala_2024_118948185,procedural_docs,exhibit,me of moideen father of 2nd petitioner. exhibit p1 b true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,.11.2022 in the name of 3rd petitioner. exhibit p1 c true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,.11.2022 in the name of 4th petitioner. exhibit p1 d true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,.02.2021 in the name of 5th petitioner. exhibit p1 e true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,name of asoora wife of 6th petitioner. exhibit p1 f true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,e of rasheed husband of 7th petitioner. exhibit p1 g true copy of property tax receipt
kerala_2024_118948185,procedural_docs,exhibit,.08.2021 in the name of 8th petitioner. exhibit p1 h true copy of ownership certificate
kerala_2024_118948185,procedural_docs,exhibit,.10.2021 in the name of 9th petitioner. exhibit p3 b true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,n.cases-149-building of 3rd petitioner. exhibit p3 c true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,plan of the building of 4th petitioner exhibit p3 d true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,plan of the building of 5th petitioner. exhibit p3 e true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,name of asoora wife of 6th petitioner. exhibit p3 f true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,plan of the building of 7th petitioner. exhibit p3 g true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,plan of the building of 8th petitioner. exhibit p3 h true copy of structural plan of th
kerala_2024_118948185,procedural_docs,exhibit,lan of the building of 10th petitioner. exhibit p4 true copy of structural stability ce
kerala_2024_118948185,procedural_docs,exhibit,ed 19.02.2022 issued to 1st petitioner. exhibit p4 a true copy of structural stability
kerala_2024_118948185,procedural_docs,exhibit,me of fathima mother of 2nd petitioner. exhibit p4 b true copy of structural stability
kerala_2024_118948185,procedural_docs,exhibit,ed 19.02.2022 issued to 3rd petitioner. exhibit p4 c true copy of structural stability
kerala_2024_118948185,procedural_docs,exhibit,ed 19.02.2022 issued to 4th petitioner. exhibit p4 d true copy of structural stability
